v8-version,7,8,279,23,-node.57,0
tick,0x7fc20056aa6f,10646,0,0x0,6
code-creation,BytecodeHandler,1,10650,0x1464420,32,Wide
code-creation,BytecodeHandler,1,10660,0x1464460,32,ExtraWide
code-creation,BytecodeHandler,1,10666,0x14644a0,282,DebugBreakWide
code-creation,BytecodeHandler,1,10674,0x14645c0,282,DebugBreakExtraWide
code-creation,BytecodeHandler,1,10680,0x14646e0,282,DebugBreak0
code-creation,BytecodeHandler,1,10686,0x1464800,282,DebugBreak1
code-creation,BytecodeHandler,1,10692,0x1464920,282,DebugBreak2
code-creation,BytecodeHandler,1,10699,0x1464a40,282,DebugBreak3
code-creation,BytecodeHandler,1,10705,0x1464b60,282,DebugBreak4
code-creation,BytecodeHandler,1,10711,0x1464c80,282,DebugBreak5
code-creation,BytecodeHandler,1,10718,0x1464da0,282,DebugBreak6
code-creation,BytecodeHandler,1,10724,0x1464ec0,60,LdaZero
code-creation,BytecodeHandler,1,10730,0x1464f00,68,LdaSmi
code-creation,BytecodeHandler,1,10736,0x1464f60,64,LdaUndefined
code-creation,BytecodeHandler,1,10742,0x1464fc0,64,LdaNull
code-creation,BytecodeHandler,1,10748,0x1465020,64,LdaTheHole
code-creation,BytecodeHandler,1,10758,0x1465080,28,LdaTrue
code-creation,BytecodeHandler,1,10764,0x14650a0,28,LdaFalse
code-creation,BytecodeHandler,1,10770,0x14650c0,72,LdaConstant
code-creation,BytecodeHandler,1,10777,0x1465120,4084,LdaGlobal
code-creation,BytecodeHandler,1,10783,0x1466120,3242,LdaGlobalInsideTypeof
code-creation,BytecodeHandler,1,10789,0x1466de0,241,StaGlobal
code-creation,BytecodeHandler,1,10796,0x1466ee0,48,PushContext
code-creation,BytecodeHandler,1,10802,0x1466f20,44,PopContext
code-creation,BytecodeHandler,1,10808,0x1466f60,100,LdaContextSlot
code-creation,BytecodeHandler,1,10815,0x1466fe0,72,LdaImmutableContextSlot
code-creation,BytecodeHandler,1,10821,0x1467040,72,LdaCurrentContextSlot
code-creation,BytecodeHandler,1,10828,0x14670a0,44,LdaImmutableCurrentContextSlot
code-creation,BytecodeHandler,1,10835,0x14670e0,148,StaContextSlot
code-creation,BytecodeHandler,1,10841,0x1467180,120,StaCurrentContextSlot
code-creation,BytecodeHandler,1,10848,0x1467200,145,LdaLookupSlot
code-creation,BytecodeHandler,1,10854,0x14672a0,225,LdaLookupContextSlot
code-creation,BytecodeHandler,1,10861,0x14673a0,3630,LdaLookupGlobalSlot
code-creation,BytecodeHandler,1,10869,0x14681e0,145,LdaLookupSlotInsideTypeof
code-creation,BytecodeHandler,1,10876,0x1468280,225,LdaLookupContextSlotInsideTypeof
code-creation,BytecodeHandler,1,10885,0x1468380,3536,LdaLookupGlobalSlotInsideTypeof
code-creation,BytecodeHandler,1,10892,0x1469160,249,StaLookupSlot
code-creation,BytecodeHandler,1,10899,0x1469260,40,Ldar
code-creation,BytecodeHandler,1,10905,0x14692a0,40,Star
code-creation,BytecodeHandler,1,10910,0x14692e0,48,Mov
code-creation,BytecodeHandler,1,10916,0x1469320,3677,LdaNamedProperty
code-creation,BytecodeHandler,1,10923,0x146a180,141,LdaNamedPropertyNoFeedback
code-creation,BytecodeHandler,1,10930,0x146a220,205,LdaKeyedProperty
code-creation,BytecodeHandler,1,10936,0x146a300,212,LdaModuleVariable
code-creation,BytecodeHandler,1,10942,0x146a3e0,322,StaModuleVariable
code-creation,BytecodeHandler,1,10949,0x146a540,193,StaNamedProperty
code-creation,BytecodeHandler,1,10955,0x146a620,157,StaNamedPropertyNoFeedback
code-creation,BytecodeHandler,1,10963,0x146a6c0,193,StaNamedOwnProperty
code-creation,BytecodeHandler,1,10969,0x146a7a0,185,StaKeyedProperty
code-creation,BytecodeHandler,1,10976,0x146a860,185,StaInArrayLiteral
code-creation,BytecodeHandler,1,10983,0x146a920,217,StaDataPropertyInLiteral
code-creation,BytecodeHandler,1,10989,0x146aa00,181,CollectTypeProfile
code-creation,BytecodeHandler,1,10996,0x146aac0,1230,Add
code-creation,BytecodeHandler,1,11002,0x146afa0,1090,Sub
code-creation,BytecodeHandler,1,11008,0x146b400,1146,Mul
code-creation,BytecodeHandler,1,11014,0x146b880,1122,Div
code-creation,BytecodeHandler,1,11020,0x146bd00,1138,Mod
code-creation,BytecodeHandler,1,11026,0x146c180,205,Exp
code-creation,BytecodeHandler,1,11032,0x146c260,1144,BitwiseOr
code-creation,BytecodeHandler,1,11038,0x146c6e0,1136,BitwiseXor
code-creation,BytecodeHandler,1,11044,0x146cb60,1136,BitwiseAnd
code-creation,BytecodeHandler,1,11050,0x146cfe0,1140,ShiftLeft
code-creation,BytecodeHandler,1,11056,0x146d460,1140,ShiftRight
code-creation,BytecodeHandler,1,11062,0x146d8e0,1314,ShiftRightLogical
code-creation,BytecodeHandler,1,11069,0x146de20,1042,AddSmi
code-creation,BytecodeHandler,1,11075,0x146e240,904,SubSmi
code-creation,BytecodeHandler,1,11081,0x146e5e0,898,MulSmi
code-creation,BytecodeHandler,1,11087,0x146e980,942,DivSmi
code-creation,BytecodeHandler,1,11093,0x146ed40,906,ModSmi
code-creation,BytecodeHandler,1,11099,0x146f0e0,205,ExpSmi
code-creation,BytecodeHandler,1,11105,0x146f1c0,580,BitwiseOrSmi
code-creation,BytecodeHandler,1,11111,0x146f420,580,BitwiseXorSmi
code-creation,BytecodeHandler,1,11118,0x146f680,580,BitwiseAndSmi
code-creation,BytecodeHandler,1,11124,0x146f8e0,584,ShiftLeftSmi
code-creation,BytecodeHandler,1,11130,0x146fb40,584,ShiftRightSmi
code-creation,BytecodeHandler,1,11136,0x146fda0,746,ShiftRightLogicalSmi
code-creation,BytecodeHandler,1,11143,0x14700a0,629,Inc
code-creation,BytecodeHandler,1,11149,0x1470320,629,Dec
code-creation,BytecodeHandler,1,11158,0x14705a0,633,Negate
code-creation,BytecodeHandler,1,11164,0x1470820,584,BitwiseNot
code-creation,BytecodeHandler,1,11170,0x1470a80,244,ToBooleanLogicalNot
code-creation,BytecodeHandler,1,11177,0x1470b80,44,LogicalNot
code-creation,BytecodeHandler,1,11183,0x1470bc0,240,TypeOf
code-creation,BytecodeHandler,1,11189,0x1470cc0,141,DeletePropertyStrict
code-creation,BytecodeHandler,1,11196,0x1470d60,133,DeletePropertySloppy
code-creation,BytecodeHandler,1,11203,0x1470e00,121,GetSuperConstructor
code-creation,BytecodeHandler,1,11209,0x1470e80,424,CallAnyReceiver
code-creation,BytecodeHandler,1,11215,0x1471040,424,CallProperty
code-creation,BytecodeHandler,1,11221,0x1471200,420,CallProperty0
code-creation,BytecodeHandler,1,11228,0x14713c0,436,CallProperty1
code-creation,BytecodeHandler,1,11234,0x1471580,448,CallProperty2
code-creation,BytecodeHandler,1,11240,0x1471760,420,CallUndefinedReceiver
code-creation,BytecodeHandler,1,11247,0x1471920,364,CallUndefinedReceiver0
code-creation,BytecodeHandler,1,11254,0x1471aa0,440,CallUndefinedReceiver1
code-creation,BytecodeHandler,1,11264,0x1471c60,452,CallUndefinedReceiver2
code-creation,BytecodeHandler,1,11273,0x1471e40,68,CallNoFeedback
code-creation,BytecodeHandler,1,11280,0x1471ea0,424,CallWithSpread
code-creation,BytecodeHandler,1,11286,0x1472060,145,CallRuntime
code-creation,BytecodeHandler,1,11292,0x1472100,181,CallRuntimeForPair
code-creation,BytecodeHandler,1,11299,0x14721c0,68,CallJSRuntime
code-creation,BytecodeHandler,1,11305,0x1472220,1874,InvokeIntrinsic
code-creation,BytecodeHandler,1,11311,0x1472980,1154,Construct
code-creation,BytecodeHandler,1,11317,0x1472e20,597,ConstructWithSpread
code-creation,BytecodeHandler,1,11337,0x1473080,1968,TestEqual
code-creation,BytecodeHandler,1,11343,0x1473840,1113,TestEqualStrict
code-creation,BytecodeHandler,1,11374,0x1473ca0,2040,TestLessThan
code-creation,BytecodeHandler,1,11384,0x14744a0,2040,TestGreaterThan
code-creation,BytecodeHandler,1,11391,0x1474ca0,2040,TestLessThanOrEqual
code-creation,BytecodeHandler,1,11397,0x14754a0,2040,TestGreaterThanOrEqual
code-creation,BytecodeHandler,1,11404,0x1475ca0,56,TestReferenceEqual
code-creation,BytecodeHandler,1,11411,0x1475ce0,972,TestInstanceOf
code-creation,BytecodeHandler,1,11417,0x14760c0,177,TestIn
code-creation,BytecodeHandler,1,11423,0x1476180,60,TestUndetectable
code-creation,BytecodeHandler,1,11430,0x14761c0,44,TestNull
code-creation,BytecodeHandler,1,11435,0x1476200,44,TestUndefined
code-creation,BytecodeHandler,1,11442,0x1476240,344,TestTypeOf
code-creation,BytecodeHandler,1,11448,0x14763a0,137,ToName
code-creation,BytecodeHandler,1,11454,0x1476440,229,ToNumber
code-creation,BytecodeHandler,1,11460,0x1476540,277,ToNumeric
code-creation,BytecodeHandler,1,11466,0x1476660,137,ToObject
code-creation,BytecodeHandler,1,11473,0x1476700,137,ToString
code-creation,BytecodeHandler,1,11479,0x14767a0,394,CreateRegExpLiteral
code-creation,BytecodeHandler,1,11486,0x1476940,1556,CreateArrayLiteral
code-creation,BytecodeHandler,1,11492,0x1476f60,113,CreateArrayFromIterable
code-creation,BytecodeHandler,1,11499,0x1476fe0,890,CreateEmptyArrayLiteral
code-creation,BytecodeHandler,1,11506,0x1477360,2024,CreateObjectLiteral
code-creation,BytecodeHandler,1,11512,0x1477b60,221,CreateEmptyObjectLiteral
code-creation,BytecodeHandler,1,11520,0x1477c40,189,CloneObject
code-creation,BytecodeHandler,1,11526,0x1477d00,370,GetTemplateObject
code-creation,BytecodeHandler,1,11533,0x1477e80,373,CreateClosure
code-creation,BytecodeHandler,1,11539,0x1478000,141,CreateBlockContext
code-creation,BytecodeHandler,1,11546,0x14780a0,153,CreateCatchContext
code-creation,BytecodeHandler,1,11552,0x1478140,278,CreateFunctionContext
code-creation,BytecodeHandler,1,11561,0x1478260,278,CreateEvalContext
code-creation,BytecodeHandler,1,11568,0x1478380,153,CreateWithContext
code-creation,BytecodeHandler,1,11574,0x1478420,1222,CreateMappedArguments
code-creation,BytecodeHandler,1,11581,0x1478900,626,CreateUnmappedArguments
code-creation,BytecodeHandler,1,11589,0x1478b80,602,CreateRestParameter
code-creation,BytecodeHandler,1,11599,0x1478de0,374,JumpLoop
code-creation,BytecodeHandler,1,11605,0x1478f60,52,Jump
code-creation,BytecodeHandler,1,11611,0x1478fa0,68,JumpConstant
code-creation,BytecodeHandler,1,11617,0x1479000,88,JumpIfNullConstant
code-creation,BytecodeHandler,1,11624,0x1479060,88,JumpIfNotNullConstant
code-creation,BytecodeHandler,1,11631,0x14790c0,88,JumpIfUndefinedConstant
code-creation,BytecodeHandler,1,11639,0x1479120,88,JumpIfNotUndefinedConstant
code-creation,BytecodeHandler,1,11645,0x1479180,92,JumpIfUndefinedOrNullConstant
code-creation,BytecodeHandler,1,11653,0x14791e0,88,JumpIfTrueConstant
code-creation,BytecodeHandler,1,11660,0x1479240,88,JumpIfFalseConstant
code-creation,BytecodeHandler,1,11666,0x14792a0,96,JumpIfJSReceiverConstant
code-creation,BytecodeHandler,1,11673,0x1479320,300,JumpIfToBooleanTrueConstant
code-creation,BytecodeHandler,1,11680,0x1479460,300,JumpIfToBooleanFalseConstant
code-creation,BytecodeHandler,1,11687,0x14795a0,288,JumpIfToBooleanTrue
code-creation,BytecodeHandler,1,11694,0x14796e0,288,JumpIfToBooleanFalse
code-creation,BytecodeHandler,1,11701,0x1479820,76,JumpIfTrue
code-creation,BytecodeHandler,1,11707,0x1479880,76,JumpIfFalse
code-creation,BytecodeHandler,1,11714,0x14798e0,76,JumpIfNull
code-creation,BytecodeHandler,1,11719,0x1479940,76,JumpIfNotNull
code-creation,BytecodeHandler,1,11726,0x14799a0,76,JumpIfUndefined
code-creation,BytecodeHandler,1,11732,0x1479a00,76,JumpIfNotUndefined
code-creation,BytecodeHandler,1,11739,0x1479a60,80,JumpIfUndefinedOrNull
code-creation,BytecodeHandler,1,11745,0x1479ac0,84,JumpIfJSReceiver
code-creation,BytecodeHandler,1,11752,0x1479b20,120,SwitchOnSmiNoFeedback
code-creation,BytecodeHandler,1,11759,0x1479ba0,529,ForInEnumerate
code-creation,BytecodeHandler,1,11766,0x1479dc0,292,ForInPrepare
code-creation,BytecodeHandler,1,11772,0x1479f00,68,ForInContinue
code-creation,BytecodeHandler,1,11778,0x1479f60,326,ForInNext
code-creation,BytecodeHandler,1,11784,0x147a0c0,56,ForInStep
code-creation,BytecodeHandler,1,11791,0x147a100,141,StackCheck
code-creation,BytecodeHandler,1,11797,0x147a1a0,44,SetPendingMessage
code-creation,BytecodeHandler,1,11803,0x147a1e0,141,Throw
code-creation,BytecodeHandler,1,11809,0x147a280,141,ReThrow
code-creation,BytecodeHandler,1,11816,0x147a320,133,Return
code-creation,BytecodeHandler,1,11821,0x147a3c0,181,ThrowReferenceErrorIfHole
code-creation,BytecodeHandler,1,11828,0x147a480,157,ThrowSuperNotCalledIfHole
code-creation,BytecodeHandler,1,11835,0x147a520,157,ThrowSuperAlreadyCalledIfNotHole
code-creation,BytecodeHandler,1,11842,0x147a5c0,132,SwitchOnGeneratorState
code-creation,BytecodeHandler,1,11849,0x147a660,686,SuspendGenerator
code-creation,BytecodeHandler,1,11857,0x147a920,244,ResumeGenerator
code-creation,BytecodeHandler,1,11864,0x147aa20,173,GetIterator
code-creation,BytecodeHandler,1,11870,0x147aae0,125,Debugger
code-creation,BytecodeHandler,1,11876,0x147ab60,145,IncBlockCounter
code-creation,BytecodeHandler,1,11882,0x147ac00,77,Abort
code-creation,BytecodeHandler,1,11889,0x147ac60,81,Illegal
tick,0x7fc2008c69f7,11896,0,0x0,6
tick,0x7fc20056aa6f,11904,0,0x0,6
code-creation,BytecodeHandler,1,11911,0x147acc0,286,DebugBreak1.Wide
code-creation,BytecodeHandler,1,11919,0x147ade0,286,DebugBreak2.Wide
code-creation,BytecodeHandler,1,11924,0x147af00,286,DebugBreak3.Wide
code-creation,BytecodeHandler,1,11930,0x147b020,286,DebugBreak4.Wide
code-creation,BytecodeHandler,1,11935,0x147b140,286,DebugBreak5.Wide
code-creation,BytecodeHandler,1,11941,0x147b260,286,DebugBreak6.Wide
code-creation,BytecodeHandler,1,12002,0x147b380,40,LdaSmi.Wide
code-creation,BytecodeHandler,1,12012,0x147b3c0,40,LdaConstant.Wide
code-creation,BytecodeHandler,1,12018,0x147b400,3364,LdaGlobal.Wide
code-creation,BytecodeHandler,1,12023,0x147c140,3278,LdaGlobalInsideTypeof.Wide
code-creation,BytecodeHandler,1,12029,0x147ce20,245,StaGlobal.Wide
code-creation,BytecodeHandler,1,12035,0x147cf20,48,PushContext.Wide
code-creation,BytecodeHandler,1,12040,0x147cf60,44,PopContext.Wide
code-creation,BytecodeHandler,1,12046,0x147cfa0,72,LdaContextSlot.Wide
code-creation,BytecodeHandler,1,12056,0x147d000,72,LdaImmutableContextSlot.Wide
code-creation,BytecodeHandler,1,12062,0x147d060,44,LdaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,12069,0x147d0a0,44,LdaImmutableCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,12075,0x147d0e0,148,StaContextSlot.Wide
code-creation,BytecodeHandler,1,12081,0x147d180,120,StaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,12087,0x147d200,149,LdaLookupSlot.Wide
code-creation,BytecodeHandler,1,12093,0x147d2a0,229,LdaLookupContextSlot.Wide
code-creation,BytecodeHandler,1,12099,0x147d3a0,3634,LdaLookupGlobalSlot.Wide
code-creation,BytecodeHandler,1,12105,0x147e1e0,149,LdaLookupSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,12111,0x147e280,229,LdaLookupContextSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,12118,0x147e380,3540,LdaLookupGlobalSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,12124,0x147f160,257,StaLookupSlot.Wide
code-creation,BytecodeHandler,1,12130,0x147f280,40,Ldar.Wide
code-creation,BytecodeHandler,1,12135,0x147f2c0,40,Star.Wide
code-creation,BytecodeHandler,1,12140,0x147f300,48,Mov.Wide
code-creation,BytecodeHandler,1,12145,0x147f340,3673,LdaNamedProperty.Wide
code-creation,BytecodeHandler,1,12151,0x14801a0,145,LdaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,12158,0x1480240,177,LdaKeyedProperty.Wide
code-creation,BytecodeHandler,1,12164,0x1480300,212,LdaModuleVariable.Wide
code-creation,BytecodeHandler,1,12169,0x14803e0,326,StaModuleVariable.Wide
code-creation,BytecodeHandler,1,12175,0x1480540,197,StaNamedProperty.Wide
code-creation,BytecodeHandler,1,12181,0x1480620,161,StaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,12187,0x14806e0,197,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,12193,0x14807c0,189,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,12199,0x1480880,189,StaInArrayLiteral.Wide
code-creation,BytecodeHandler,1,12205,0x1480940,221,StaDataPropertyInLiteral.Wide
code-creation,BytecodeHandler,1,12211,0x1480a20,185,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,12217,0x1480ae0,1214,Add.Wide
code-creation,BytecodeHandler,1,12223,0x1480fa0,1074,Sub.Wide
code-creation,BytecodeHandler,1,12228,0x14813e0,1126,Mul.Wide
code-creation,BytecodeHandler,1,12233,0x1481860,1130,Div.Wide
code-creation,BytecodeHandler,1,12239,0x1481ce0,1146,Mod.Wide
code-creation,BytecodeHandler,1,12244,0x1482160,205,Exp.Wide
code-creation,BytecodeHandler,1,12263,0x1482240,1144,BitwiseOr.Wide
code-creation,BytecodeHandler,1,12268,0x14826c0,1140,BitwiseXor.Wide
code-creation,BytecodeHandler,1,12293,0x1482b40,1140,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,12298,0x1482fc0,1144,ShiftLeft.Wide
code-creation,BytecodeHandler,1,12304,0x1483440,1144,ShiftRight.Wide
code-creation,BytecodeHandler,1,12309,0x14838c0,1318,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,12315,0x1483e00,1022,AddSmi.Wide
code-creation,BytecodeHandler,1,12326,0x1484200,884,SubSmi.Wide
code-creation,BytecodeHandler,1,12333,0x1484580,902,MulSmi.Wide
code-creation,BytecodeHandler,1,12353,0x1484920,950,DivSmi.Wide
code-creation,BytecodeHandler,1,12379,0x1484ce0,914,ModSmi.Wide
code-creation,BytecodeHandler,1,12385,0x1485080,209,ExpSmi.Wide
code-creation,BytecodeHandler,1,12392,0x1485160,600,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,12400,0x14853c0,600,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,12406,0x1485620,600,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,12413,0x1485880,616,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,12420,0x1485b00,616,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,12426,0x1485d80,774,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,12434,0x14860a0,621,Inc.Wide
code-creation,BytecodeHandler,1,12440,0x1486320,617,Dec.Wide
code-creation,BytecodeHandler,1,12446,0x14865a0,649,Negate.Wide
code-creation,BytecodeHandler,1,12452,0x1486840,592,BitwiseNot.Wide
code-creation,BytecodeHandler,1,12459,0x1486aa0,145,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,12466,0x1486b40,137,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,12476,0x1486be0,125,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,12484,0x1486c60,428,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,12490,0x1486e20,428,CallProperty.Wide
code-creation,BytecodeHandler,1,12497,0x1486fe0,424,CallProperty0.Wide
code-creation,BytecodeHandler,1,12504,0x14871a0,436,CallProperty1.Wide
code-creation,BytecodeHandler,1,12511,0x1487360,448,CallProperty2.Wide
code-creation,BytecodeHandler,1,12517,0x1487540,424,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,12525,0x1487700,368,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,12532,0x1487880,444,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,12539,0x1487a40,452,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,12546,0x1487c20,72,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,12554,0x1487c80,428,CallWithSpread.Wide
code-creation,BytecodeHandler,1,12561,0x1487e40,149,CallRuntime.Wide
code-creation,BytecodeHandler,1,12568,0x1487ee0,193,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,12575,0x1487fc0,72,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,12582,0x1488020,1878,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,12588,0x1488780,1130,Construct.Wide
code-creation,BytecodeHandler,1,12595,0x1488c00,573,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,12604,0x1488e40,2024,TestEqual.Wide
code-creation,BytecodeHandler,1,12610,0x1489640,1121,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,12617,0x1489ac0,2036,TestLessThan.Wide
code-creation,BytecodeHandler,1,12623,0x148a2c0,2036,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,12631,0x148aac0,2036,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,12638,0x148b2c0,2036,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,12645,0x148bac0,56,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,12652,0x148bb00,976,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,12660,0x148bee0,177,TestIn.Wide
code-creation,BytecodeHandler,1,12667,0x148bfa0,141,ToName.Wide
code-creation,BytecodeHandler,1,12673,0x148c040,237,ToNumber.Wide
code-creation,BytecodeHandler,1,12680,0x148c140,277,ToNumeric.Wide
code-creation,BytecodeHandler,1,12686,0x148c260,141,ToObject.Wide
code-creation,BytecodeHandler,1,12693,0x148c300,398,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,12701,0x148c4a0,1576,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,12708,0x148cae0,890,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,12715,0x148ce60,2040,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,12722,0x148d660,193,CloneObject.Wide
